transaction_amount,transaction_amount_bin,avg_amount_deviation_sigma,merchant_category,merchant_risk_score,merchant_category_vs_history,geo_velocity_kmh,geo_velocity_bin,geo_distance_km,geo_distance_bin,merchant_location,country_consistency,ip_address_type,device_fingerprint_match,session_duration_sec,session_duration_bin,network_carrier_type,cards_on_device_30d,cvv_match_status,three_ds_auth_result,tokenization_used,failed_attempts_before_success,transaction_velocity_1h,time_of_transaction,account_credential_change_recency,card_present_cnp,order_shipping_speed,account_age_days,chargeback_history_count,customer_id,transaction_id,segment,customer_type,is_fraud
670.96,high,10.0,luxury,very_high_risk,no_history,815.7,impossible,7450.9,long,neighboring_country,new_country,proxy,spoofed,11.5,very_fast,datacenter_hosting,2,not_provided,bypassed,raw_pan_online,10,5x_baseline,late_night_0_5,not_applicable,manual_entry,expedited,0,0,GUEST_57_138472,TXN_57_0138472,D_guest,global,1
3.98,low,1.76,electronics,high_risk,no_history,3.5,normal,63.5,short,same_country,high_risk_country,datacenter,emulator,3.0,bot_speed,wifi,13,icvv_match,bypassed,raw_pan_manual_entry,1,2x_baseline,evening_18_24,not_applicable,cnp_online,expedited,0,0,GUEST_54_208509,TXN_54_0208509,D_guest,global,1
90.26,medium,0.05,crypto_giftcard,very_high_risk,frequent_category,3.8,normal,16.6,same_location,home_city,same_country,residential,known_device,223.3,slow,wifi,2,cvv2_match,challenge_pass,raw_pan_manual_entry,0,within_normal,evening_18_24,no_recent_change,card_present_chip,expedited,92,0,CUST_C_0038766,TXN_51_0092322,C_new,customer_based,0
1292.12,high,7.93,electronics,high_risk,never_before_category,1306.4,impossible,913.2,long,foreign_far,new_country,tor,emulator,5.0,bot_speed,corporate_vpn,6,not_provided,challenge_pass,raw_pan_manual_entry,3,burst_pattern,late_night_0_5,changed_within_24h,cnp_moto,expedited,2134,0,CUST_A_0015199,TXN_16_0230246,A_established,customer_based,1
0.83,low,1.95,restaurant,medium_risk,rare_category,10.6,normal,283.4,short,foreign_far,frequent_travel_country,proxy,emulator,3.1,bot_speed,datacenter_hosting,1,cvv2_mismatch,bypassed,raw_pan_manual_entry,0,within_normal,evening_18_24,changed_1_7d_ago,manual_entry,expedited,16,0,CUST_C_0052307,TXN_43_0130476,C_new,customer_based,1
19.03,low,0.83,healthcare,low_risk,no_history,4.6,normal,22.4,same_location,home_city,same_country,residential,new_device,76.2,normal,mobile_data,2,cvv2_match,challenge_pass,network_token_wallet,0,within_normal,afternoon_12_18,not_applicable,card_present_chip,standard,0,0,GUEST_56_170800,TXN_56_0170800,D_guest,global,0
87.97,medium,0.5,restaurant,medium_risk,frequent_category,3.0,normal,1.1,same_location,neighboring_country,same_country,residential,known_device,27.9,very_fast,wifi,2,cvv2_match,challenge_pass,raw_pan_online,0,burst_pattern,morning_6_12,no_recent_change,card_present_chip,standard,231,0,CUST_B_0048703,TXN_33_0188498,B_regular,customer_based,0
651.95,high,10.0,luxury,very_high_risk,never_before_category,237.5,fast,60.4,short,foreign_far,new_country,proxy,spoofed,50.3,normal,corporate_vpn,2,cvv2_mismatch,bypassed,raw_pan_online,3,5x_baseline,late_night_0_5,changed_1_7d_ago,cnp_moto,same_day,3461,0,CUST_A_0024987,TXN_21_0156232,A_established,customer_based,1
3.95,low,1.5,luxury,very_high_risk,frequent_category,14.4,normal,103.3,short,home_city,new_country,datacenter,spoofed,1.6,bot_speed,mobile_data,8,cvv2_mismatch,challenge_fail,raw_pan_manual_entry,4,burst_pattern,evening_18_24,changed_within_24h,cnp_online,same_day,553,0,CUST_B_0121108,TXN_31_0107140,B_regular,customer_based,1
6.4,low,1.0,electronics,high_risk,no_history,341.6,fast,25.4,same_location,foreign_far,same_country,tor,spoofed,4.0,bot_speed,wifi,12,cvv2_mismatch,challenge_fail,raw_pan_online,2,burst_pattern,late_night_0_5,not_applicable,contactless,same_day,0,0,GUEST_54_50246,TXN_54_0050246,D_guest,global,1
459.57,medium,10.0,crypto_giftcard,very_high_risk,never_before_category,85.1,fast,417.5,short,foreign_far,new_country,proxy,new_device,33.4,normal,corporate_vpn,4,cvv2_mismatch,challenge_fail,raw_pan_manual_entry,1,burst_pattern,late_night_0_5,changed_1_7d_ago,cnp_online,same_day,397,1,CUST_B_0126834,TXN_38_0021322,B_regular,customer_based,1
207.7,medium,8.45,grocery,low_risk,rare_category,2244.0,impossible,4894.3,long,foreign_far,new_country,proxy,spoofed,3.7,bot_speed,mobile_data,15,cvv2_mismatch,bypassed,raw_pan_online,3,burst_pattern,evening_18_24,changed_within_24h,cnp_online,same_day,225,0,CUST_B_0085741,TXN_34_0050141,B_regular,customer_based,1
309.69,medium,1.23,travel,high_risk,frequent_category,38.0,normal,2.6,same_location,neighboring_country,same_country,corporate,known_device,75.2,normal,mobile_data,1,cvv2_match,frictionless_pass,issuer_token,0,2x_baseline,afternoon_12_18,no_recent_change,card_present_chip,in_store_pickup,52,0,CUST_C_0014071,TXN_44_0051665,C_new,customer_based,0
26.54,low,0.21,crypto_giftcard,very_high_risk,frequent_category,11.4,normal,30.6,same_location,home_city,same_country,proxy,known_device,243.6,slow,mobile_data,2,cvv2_match,challenge_pass,raw_pan_online,0,within_normal,afternoon_12_18,no_recent_change,contactless,standard,48,0,CUST_C_0035052,TXN_50_0127574,C_new,customer_based,0
654.19,high,10.0,electronics,high_risk,never_before_category,1014.4,impossible,5796.3,long,neighboring_country,new_country,proxy,new_device,49.9,normal,corporate_vpn,14,cvv2_mismatch,challenge_fail,raw_pan_manual_entry,4,burst_pattern,late_night_0_5,changed_within_24h,cnp_moto,same_day,154,0,CUST_C_0103554,TXN_47_0246229,C_new,customer_based,1
723.04,high,2.84,crypto_giftcard,very_high_risk,frequent_category,0.8,normal,3.0,same_location,home_city,new_country,vpn,known_device,129.8,normal,wifi,1,cvv2_match,frictionless_pass,emv_chip_token,0,within_normal,late_night_0_5,no_recent_change,card_present_chip,same_day,1068,0,CUST_A_0106791,TXN_5_0130688,A_established,customer_based,0
16.35,low,1.0,grocery,low_risk,frequent_category,38.5,normal,7.8,same_location,home_city,same_country,residential,unknown_device,91.5,normal,wifi,2,cvv2_match,frictionless_pass,network_token_wallet,0,within_normal,morning_6_12,no_recent_change,cnp_online,standard,1713,0,CUST_A_0088976,TXN_5_0109327,A_established,customer_based,0
11.55,low,1.23,utility,low_risk,no_history,0.6,normal,1.8,same_location,neighboring_country,same_country,proxy,known_device,155.7,normal,wifi,2,cvv2_match,challenge_fail,emv_chip_token,0,within_normal,morning_6_12,not_applicable,cnp_online,standard,0,0,GUEST_54_202554,TXN_54_0202554,D_guest,global,0
7.81,low,0.18,utility,low_risk,frequent_category,4.0,normal,25.2,same_location,home_city,frequent_travel_country,corporate,known_device,101.7,normal,wifi,1,cvv2_match,not_enrolled,raw_pan_online,0,5x_baseline,evening_18_24,no_recent_change,cnp_online,overnight,381,0,CUST_B_0079566,TXN_37_0116455,B_regular,customer_based,0
71.03,medium,0.17,restaurant,medium_risk,no_history,4.7,normal,8.6,same_location,home_city,same_country,residential,new_device,117.4,normal,datacenter_hosting,1,cvv2_match,challenge_pass,emv_chip_token,0,5x_baseline,afternoon_12_18,not_applicable,contactless,standard,0,0,GUEST_58_232049,TXN_58_0232049,D_guest,global,0
51.17,medium,0.36,retail,medium_risk,rare_category,5.7,normal,2.4,same_location,home_city,same_country,residential,unknown_device,288.0,slow,mobile_data,2,cvv2_match,not_enrolled,network_token_wallet,0,within_normal,afternoon_12_18,no_recent_change,card_present_swipe,expedited,2087,0,CUST_A_0056328,TXN_16_0019149,A_established,customer_based,0
94.99,medium,6.57,electronics,high_risk,never_before_category,1273.6,impossible,6819.6,long,foreign_far,new_country,proxy,spoofed,1.7,bot_speed,datacenter_hosting,5,not_provided,bypassed,raw_pan_online,6,5x_baseline,evening_18_24,changed_within_24h,manual_entry,same_day,41,0,CUST_C_0090325,TXN_45_0108355,C_new,customer_based,1
402.22,medium,8.59,electronics,high_risk,never_before_category,10.1,normal,31.6,same_location,neighboring_country,high_risk_country,datacenter,spoofed,28.0,very_fast,datacenter_hosting,10,cvv2_mismatch,not_enrolled,issuer_token,2,2x_baseline,evening_18_24,changed_1_7d_ago,cnp_online,overnight,474,0,CUST_B_0025075,TXN_36_0006936,B_regular,customer_based,1
569.02,high,1.01,retail,medium_risk,frequent_category,0.3,normal,0.7,same_location,home_city,frequent_travel_country,residential,known_device,221.6,slow,wifi,2,cvv2_match,challenge_pass,issuer_token,0,within_normal,morning_6_12,no_recent_change,card_present_chip,overnight,2288,0,CUST_A_0078902,TXN_11_0163208,A_established,customer_based,0
27.39,low,0.92,travel,high_risk,rare_category,0.6,normal,2.1,same_location,same_country,same_country,proxy,new_device,27.0,very_fast,wifi,1,cvv2_match,challenge_pass,raw_pan_manual_entry,2,within_normal,late_night_0_5,no_recent_change,card_present_chip,standard,129,0,CUST_C_0161557,TXN_45_0096644,C_new,customer_based,0
189.65,medium,0.28,travel,high_risk,frequent_category,42.8,normal,4.6,same_location,home_city,same_country,residential,new_device,513.9,slow,wifi,1,cvv2_match,frictionless_pass,issuer_token,0,within_normal,morning_6_12,no_recent_change,card_present_swipe,standard,163,0,CUST_C_0040536,TXN_49_0119228,C_new,customer_based,0
63.25,medium,5.8,electronics,high_risk,no_history,2140.5,impossible,3703.7,long,foreign_far,new_country,proxy,emulator,4.8,bot_speed,wifi,14,cvv2_mismatch,challenge_fail,raw_pan_online,2,5x_baseline,late_night_0_5,not_applicable,cnp_online,expedited,0,0,GUEST_58_55415,TXN_58_0055415,D_guest,global,1
100.42,medium,1.25,grocery,low_risk,occasional_category,4.5,normal,1.9,same_location,home_city,same_country,residential,new_device,336.4,slow,mobile_data,1,cvv2_match,frictionless_pass,network_token_wallet,0,within_normal,afternoon_12_18,no_recent_change,contactless,overnight,389,0,CUST_B_0043660,TXN_40_0047964,B_regular,customer_based,0
31.27,low,0.83,grocery,low_risk,frequent_category,17.4,normal,0.9,same_location,home_city,same_country,residential,new_device,48.9,normal,wifi,1,cvv2_match,frictionless_pass,issuer_token,0,within_normal,evening_18_24,no_recent_change,cnp_online,standard,122,0,CUST_C_0195857,TXN_48_0142191,C_new,customer_based,0
3.28,low,1.93,electronics,high_risk,never_before_category,2488.4,impossible,1735.8,long,foreign_far,high_risk_country,proxy,spoofed,2.8,bot_speed,wifi,14,cvv2_mismatch,bypassed,raw_pan_manual_entry,4,2x_baseline,late_night_0_5,changed_within_24h,cnp_moto,same_day,2613,0,CUST_A_0094105,TXN_20_0199514,A_established,customer_based,1
10.74,low,1.89,luxury,very_high_risk,no_history,159.3,fast,70.9,short,home_city,new_country,tor,emulator,4.1,bot_speed,mobile_data,8,not_provided,challenge_fail,raw_pan_online,3,burst_pattern,late_night_0_5,not_applicable,manual_entry,expedited,0,0,GUEST_59_232492,TXN_59_0232492,D_guest,global,1
1.4,low,1.7,electronics,high_risk,no_history,2153.3,impossible,4238.8,long,foreign_far,high_risk_country,proxy,spoofed,19.0,very_fast,wifi,10,not_provided,challenge_fail,raw_pan_online,1,within_normal,evening_18_24,not_applicable,cnp_online,same_day,0,0,GUEST_54_105454,TXN_54_0105454,D_guest,global,1
457.38,medium,10.0,electronics,high_risk,never_before_category,1186.4,impossible,5145.7,long,foreign_far,new_country,proxy,emulator,4.4,bot_speed,wifi,4,not_provided,not_enrolled,raw_pan_manual_entry,1,burst_pattern,late_night_0_5,changed_within_24h,cnp_online,overnight,131,0,CUST_C_0186309,TXN_42_0022399,C_new,customer_based,1
153.28,medium,10.0,electronics,high_risk,never_before_category,105.4,fast,266.1,short,home_city,new_country,corporate,unknown_device,45.9,normal,datacenter_hosting,6,cvv2_mismatch,not_enrolled,raw_pan_online,4,burst_pattern,late_night_0_5,changed_within_24h,manual_entry,same_day,389,0,CUST_B_0048822,TXN_41_0132026,B_regular,customer_based,1
128.85,medium,1.13,restaurant,medium_risk,frequent_category,25.6,normal,1.4,same_location,home_city,frequent_travel_country,corporate,unknown_device,662.1,slow,wifi,3,icvv_match,frictionless_pass,issuer_token,0,within_normal,morning_6_12,no_recent_change,contactless,standard,49,0,CUST_C_0155138,TXN_48_0177710,C_new,customer_based,0
11.9,low,1.06,restaurant,medium_risk,frequent_category,2.5,normal,2.9,same_location,same_country,same_country,corporate,known_device,138.3,normal,mobile_data,2,cvv2_match,frictionless_pass,emv_chip_token,0,within_normal,morning_6_12,no_recent_change,contactless,standard,339,0,CUST_B_0013868,TXN_29_0093707,B_regular,customer_based,0
541.1,high,10.0,luxury,very_high_risk,never_before_category,26.6,normal,100.8,short,neighboring_country,high_risk_country,vpn,known_device,161.5,normal,wifi,12,cvv2_mismatch,challenge_fail,raw_pan_manual_entry,1,burst_pattern,afternoon_12_18,changed_1_7d_ago,cnp_moto,expedited,3365,3,CUST_A_0080377,TXN_12_0053444,A_established,customer_based,1
158.29,medium,10.0,crypto_giftcard,very_high_risk,no_history,1685.5,impossible,6366.4,long,foreign_far,high_risk_country,datacenter,emulator,4.8,bot_speed,datacenter_hosting,6,icvv_match,challenge_fail,raw_pan_manual_entry,6,5x_baseline,afternoon_12_18,not_applicable,manual_entry,in_store_pickup,0,0,GUEST_58_249417,TXN_58_0249417,D_guest,global,1
17.35,low,1.75,retail,medium_risk,frequent_category,3.8,normal,2.6,same_location,home_city,same_country,tor,known_device,53.9,normal,mobile_data,1,cvv2_match,bypassed,raw_pan_online,0,within_normal,evening_18_24,changed_1_7d_ago,cnp_online,expedited,159,0,CUST_C_0155573,TXN_47_0120383,C_new,customer_based,1
30.31,low,0.12,travel,high_risk,rare_category,60.6,fast,1.6,same_location,home_city,same_country,corporate,unknown_device,247.5,slow,wifi,4,icvv_match,challenge_pass,network_token_wallet,0,within_normal,morning_6_12,no_recent_change,card_present_swipe,expedited,2368,0,CUST_A_0082849,TXN_8_0139780,A_established,customer_based,0
26.9,low,0.35,healthcare,low_risk,frequent_category,4.9,normal,0.1,same_location,home_city,new_country,residential,known_device,644.6,slow,mobile_data,2,icvv_match,frictionless_pass,raw_pan_online,0,burst_pattern,afternoon_12_18,no_recent_change,cnp_online,expedited,2426,1,CUST_A_0073132,TXN_20_0008943,A_established,customer_based,0
29.59,low,0.98,grocery,low_risk,no_history,0.8,normal,1.7,same_location,same_country,new_country,vpn,unknown_device,329.4,slow,wifi,2,cvv2_match,not_enrolled,raw_pan_manual_entry,0,within_normal,late_night_0_5,not_applicable,cnp_online,same_day,0,0,GUEST_54_178058,TXN_54_0178058,D_guest,global,0
25.0,low,1.05,healthcare,low_risk,no_history,1.4,normal,1.3,same_location,home_city,same_country,residential,new_device,375.9,slow,wifi,2,cvv2_match,frictionless_pass,emv_chip_token,0,within_normal,morning_6_12,not_applicable,contactless,standard,0,0,GUEST_57_181860,TXN_57_0181860,D_guest,global,0
1871.59,high,10.0,crypto_giftcard,very_high_risk,never_before_category,686.3,impossible,4805.7,long,neighboring_country,new_country,vpn,emulator,87.5,normal,corporate_vpn,14,cvv2_mismatch,bypassed,raw_pan_online,1,within_normal,afternoon_12_18,changed_within_24h,cnp_online,same_day,135,1,CUST_C_0082032,TXN_48_0002145,C_new,customer_based,1
207.61,medium,10.0,travel,high_risk,no_history,52.3,fast,2.3,same_location,same_country,new_country,tor,spoofed,38.2,normal,wifi,12,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,0,5x_baseline,afternoon_12_18,not_applicable,cnp_online,in_store_pickup,0,0,GUEST_58_217928,TXN_58_0217928,D_guest,global,1
11.08,low,1.85,luxury,very_high_risk,never_before_category,62.9,fast,256.8,short,neighboring_country,high_risk_country,tor,spoofed,4.8,bot_speed,mobile_data,9,cvv2_mismatch,challenge_fail,raw_pan_online,4,burst_pattern,late_night_0_5,changed_within_24h,cnp_online,in_store_pickup,719,0,CUST_B_0052168,TXN_30_0169309,B_regular,customer_based,1
197.91,medium,1.41,luxury,very_high_risk,no_history,2.9,normal,1.8,same_location,same_country,same_country,residential,known_device,362.9,slow,wifi,1,cvv2_match,frictionless_pass,raw_pan_online,0,2x_baseline,late_night_0_5,not_applicable,card_present_swipe,expedited,0,0,GUEST_55_20992,TXN_55_0020992,D_guest,global,0
211.66,medium,0.15,grocery,low_risk,frequent_category,0.0,normal,2.1,same_location,home_city,same_country,corporate,known_device,114.1,normal,datacenter_hosting,1,icvv_match,frictionless_pass,issuer_token,0,2x_baseline,afternoon_12_18,no_recent_change,manual_entry,expedited,176,0,CUST_C_0044993,TXN_52_0090979,C_new,customer_based,0
26.45,low,0.41,electronics,high_risk,no_history,4.5,normal,25.7,same_location,foreign_far,same_country,residential,unknown_device,46.1,normal,mobile_data,1,cvv2_match,challenge_pass,raw_pan_online,0,within_normal,evening_18_24,not_applicable,cnp_moto,same_day,0,0,GUEST_58_95104,TXN_58_0095104,D_guest,global,0
338.24,medium,10.0,crypto_giftcard,very_high_risk,no_history,20.8,normal,84.4,short,neighboring_country,new_country,tor,emulator,2.6,bot_speed,corporate_vpn,6,icvv_match,challenge_fail,raw_pan_manual_entry,4,5x_baseline,late_night_0_5,not_applicable,cnp_online,expedited,0,0,GUEST_58_9030,TXN_58_0009030,D_guest,global,1
9.52,low,1.46,grocery,low_risk,occasional_category,1907.6,impossible,4391.4,long,foreign_far,high_risk_country,datacenter,spoofed,2.3,bot_speed,mobile_data,11,icvv_match,challenge_fail,raw_pan_manual_entry,4,5x_baseline,evening_18_24,changed_within_24h,cnp_online,expedited,713,0,CUST_B_0146970,TXN_25_0149154,B_regular,customer_based,1
59.37,medium,6.5,luxury,very_high_risk,no_history,32.6,normal,7.5,same_location,neighboring_country,frequent_travel_country,datacenter,emulator,1.3,bot_speed,datacenter_hosting,6,cvv2_match,bypassed,raw_pan_manual_entry,3,within_normal,late_night_0_5,not_applicable,cnp_moto,overnight,0,0,GUEST_56_171283,TXN_56_0171283,D_guest,global,1
99.2,medium,0.16,electronics,high_risk,no_history,4.3,normal,20.4,same_location,neighboring_country,frequent_travel_country,residential,known_device,134.8,normal,mobile_data,2,cvv2_match,not_enrolled,network_token_wallet,0,within_normal,afternoon_12_18,not_applicable,contactless,expedited,0,0,GUEST_58_161680,TXN_58_0161680,D_guest,global,0
9.31,low,1.8,healthcare,low_risk,rare_category,58.6,fast,66.9,short,foreign_far,frequent_travel_country,tor,spoofed,4.6,bot_speed,mobile_data,11,cvv2_mismatch,not_enrolled,raw_pan_online,2,burst_pattern,morning_6_12,changed_within_24h,cnp_online,same_day,84,0,CUST_C_0189241,TXN_43_0081588,C_new,customer_based,1
29.71,low,0.94,retail,medium_risk,rare_category,8.8,normal,9.6,same_location,home_city,same_country,residential,known_device,212.8,slow,wifi,2,cvv2_match,frictionless_pass,network_token_wallet,0,within_normal,morning_6_12,no_recent_change,card_present_swipe,expedited,32,0,CUST_C_0028134,TXN_42_0150901,C_new,customer_based,0
2.19,low,1.68,luxury,very_high_risk,occasional_category,279.0,fast,197.8,short,same_country,frequent_travel_country,proxy,emulator,4.5,bot_speed,datacenter_hosting,8,cvv2_mismatch,challenge_fail,raw_pan_manual_entry,1,5x_baseline,late_night_0_5,changed_within_24h,cnp_online,same_day,541,0,CUST_B_0102114,TXN_41_0144388,B_regular,customer_based,1
